target,ids,date,flag,user,text,theme,sentiment
0,1834933546,Mon May 18 04:39:32 PDT 2009,NO_QUERY,danidooyo,Only 4 and a half days left! I really dont feel like going to school today ,Education,Negative
0,1834934401,Mon May 18 04:39:41 PDT 2009,NO_QUERY,AnnieBeee,"@stuartoliver probably, isn't there a Royal Navy School up there, I had a canoe lesson once as a kid.....once was enough ",Education,Negative
0,1834940276,Mon May 18 04:40:41 PDT 2009,NO_QUERY,kyleleifolsen,Going to the bus stop for school. ,Education,Negative
0,1834945746,Mon May 18 04:41:38 PDT 2009,NO_QUERY,flibby1094,We have school today and im very not happy about that.  but its okay because i have a lunchable,Education,Negative
0,1834947637,Mon May 18 04:41:58 PDT 2009,NO_QUERY,Emm_aa,"Home from school and in a very very very bad mood, I hate some people!! ",Education,Negative
0,1834948921,Mon May 18 04:42:11 PDT 2009,NO_QUERY,iwillnotpanic,@elKazloid Why aren't you coming to school?  Viva la Treeman!,Education,Negative
0,1834956950,Mon May 18 04:43:41 PDT 2009,NO_QUERY,zach_attack14,"Is getting ready to leave for school  man its the last few days, but its going to be long week...",Education,Negative
0,1834961836,Mon May 18 04:44:34 PDT 2009,NO_QUERY,a7xfan08,I am so tired. I dont want to go to school! ,Education,Negative
0,1834965979,Mon May 18 04:45:17 PDT 2009,NO_QUERY,maggietwated,at school on time for once... @thenameskimmm feel better! ,Education,Negative
0,1834968849,Mon May 18 04:45:47 PDT 2009,NO_QUERY,callieannamae,School  I just dont want to.,Education,Negative
0,1834969633,Mon May 18 04:45:56 PDT 2009,NO_QUERY,ALtieLady,@BillBubbaBussey Rick is still old school text messaging ,Education,Negative
0,1834980484,Mon May 18 04:47:52 PDT 2009,NO_QUERY,cutealicious,@decemberschild its been 12 days since your last blog ,General Child Topic,Negative
0,1834992246,Mon May 18 04:49:59 PDT 2009,NO_QUERY,hejnahub,just woke up. now i gotta go to school ,Education,Negative
0,1834998307,Mon May 18 04:50:59 PDT 2009,NO_QUERY,ChloeJamieson,Is about to go to school for her maths N3 module. ,Education,Negative
0,1835005249,Mon May 18 04:52:12 PDT 2009,NO_QUERY,transitionpete,kid#1 is sick and staying home from school today  ,Education,Negative
0,1835009024,Mon May 18 04:52:54 PDT 2009,NO_QUERY,ojmason,"@shadownolan @bethaned1 I always cycled to school, but then there were cycle paths. Not many of those in Bham ",Education,Negative
0,1835019853,Mon May 18 04:54:51 PDT 2009,NO_QUERY,ronni_xo,@chloevictoriaxo Amen to that. Cept I'm a poor high school student in SA with an evil mother who is too protective. ,Education,Negative
0,1835021454,Mon May 18 04:55:07 PDT 2009,NO_QUERY,zedee,my throat hurts  working on school work as usual...very tired have to get things organised for tomorrow!,Education,Negative
0,1835023752,Mon May 18 04:55:31 PDT 2009,NO_QUERY,melissaortiz202,About 2 leave 4 school!  im soooo tired!!! :|    **MELISSA**,Education,Negative
0,1835025653,Mon May 18 04:55:51 PDT 2009,NO_QUERY,darksidebitca,"Finally heard from a coworker who's been out for ages now  Sending happy healthy thoughts to you, Red.",Health,Negative
0,1835050842,Mon May 18 05:00:12 PDT 2009,NO_QUERY,claytondarogers,Goimg to school  I want an icee,Education,Negative
0,1835051683,Mon May 18 05:00:18 PDT 2009,NO_QUERY,misspeyton93,Keeping It Real still isn't on iTunes. Gahhh I was hoping to download it before school. ,Education,Negative
0,1835054660,Mon May 18 05:00:45 PDT 2009,NO_QUERY,alchatesmormons,Leaving for school. It's still fucking raining. ,Education,Negative
0,1835059350,Mon May 18 05:01:31 PDT 2009,NO_QUERY,ashleyyepsen,School.  6 more days!!! THANK. GOD!!!,Education,Negative
0,1835061029,Mon May 18 05:01:48 PDT 2009,NO_QUERY,silje94,"Watching MTV... I'm home from school today because I'm sick... Very boring, my class is going to cinema today ",Education,Negative
0,1835063774,Mon May 18 05:02:15 PDT 2009,NO_QUERY,dancing_Kris,back to school ,Education,Negative
0,1835075090,Mon May 18 05:04:07 PDT 2009,NO_QUERY,loeschkevin,is going to school wants to be famous realllllllly bad so i dont have to and i have a chance at a career ,Education,Negative
0,1835080482,Mon May 18 05:05:02 PDT 2009,NO_QUERY,AudreysTurner,going to school  history final today.... wish me luck ,Education,Negative
0,1835082906,Mon May 18 05:05:23 PDT 2009,NO_QUERY,George9215,"On the buss going to school, I miss her so much  she isn't the same anymore even if she says she hasn't changed, I should have listened.",Education,Negative
0,1835084721,Mon May 18 05:05:42 PDT 2009,NO_QUERY,Chabeli_Cua,@patriciagaw I knows rights?  Nice ba?,Child Rights,Negative
0,1835084974,Mon May 18 05:05:45 PDT 2009,NO_QUERY,saobabiinina763,school text me. going to RMS today. also feeling sick ,Education,Negative
0,1835086336,Mon May 18 05:05:59 PDT 2009,NO_QUERY,LindsMurphy,School for the day ,Education,Negative
0,1835086562,Mon May 18 05:06:00 PDT 2009,NO_QUERY,ashleyrenee2011,going to school. then remediation. ,Education,Negative
0,1835086995,Mon May 18 05:06:05 PDT 2009,NO_QUERY,lisajbmusic,"Graduation Last Night! still 4 days left of school. ugh, and i think we have to run the mile today. ",Education,Negative
0,1835087224,Mon May 18 05:06:07 PDT 2009,NO_QUERY,zanedubois,start of summer school  but its only internet so its not that bad,Education,Negative
0,1835092824,Mon May 18 05:07:00 PDT 2009,NO_QUERY,JoCue,I don't feel well at all  I might go to school later...,Education,Negative
0,1835094881,Mon May 18 05:07:22 PDT 2009,NO_QUERY,vfclover14,eww its monday got to go to school ughhhh!!!!   ,Education,Negative
0,1835110307,Mon May 18 05:10:00 PDT 2009,NO_QUERY,elazar,"@snipeyhead Nope, unfortunately, @wlturland isn't coming with me.  We'll have to see about getting childcare one year so she can. #tek09",General Child Topic,Negative
0,1835110803,Mon May 18 05:10:04 PDT 2009,NO_QUERY,Ilkee,aww..Poor @Ginekee she's sick but she can't leave school right now ,Education,Negative
0,1835111891,Mon May 18 05:10:14 PDT 2009,NO_QUERY,erinbethcurtis,schoollllll. another full week ,Education,Negative
0,1835116497,Mon May 18 05:10:58 PDT 2009,NO_QUERY,ksmith44,"can't wait to go to dc so i can wear my new shoes, but today, i got school. ",Education,Negative
0,1835120258,Mon May 18 05:11:36 PDT 2009,NO_QUERY,RebeccaCannanOx,On Exam leave! Its sooo great knowing that i dont have school! Apart from 3 more days which are exams  Boohoo! haha!,Education,Negative
0,1835121626,Mon May 18 05:11:50 PDT 2009,NO_QUERY,xoxoGGxoxo,omg im at school...here we go again ,Education,Negative
0,1835121932,Mon May 18 05:11:53 PDT 2009,NO_QUERY,Moonpoppy,"@cookiemonster82 I must admit I miss the seaside, used to live 10 mins walk from Eastbourne seafront, childhood home was on Sussex Downs ",General Child Topic,Negative
0,1835122356,Mon May 18 05:11:57 PDT 2009,NO_QUERY,Jenn_Frog2000,Had to keep seth home from school...sick little boy...poor baby ,Education,Negative
0,1835123141,Mon May 18 05:12:05 PDT 2009,NO_QUERY,imde,owh no school time  hopefully somebody will rip it ;),Education,Negative
0,1835123679,Mon May 18 05:12:10 PDT 2009,NO_QUERY,texas_tech_cuti,Feels horrible.  not going to school or work today,Education,Negative
0,1835125483,Mon May 18 05:12:28 PDT 2009,NO_QUERY,LindsayCorkhum,bored to death in health class... Wish lounsbury was here ,Health,Negative
0,1835127875,Mon May 18 05:12:53 PDT 2009,NO_QUERY,deflatednotions,totally trying to rush my children through the 'getting ready' process... it is the SAME every day  what is the issue?,General Child Topic,Negative
0,1835139133,Mon May 18 05:14:45 PDT 2009,NO_QUERY,kteacher_red,Almost to school... Rockin to some Jeff Johnson (wishing i could sing with him again!) and trying to wake up without any coffee. ,Education,Negative
0,1835149338,Mon May 18 05:16:18 PDT 2009,NO_QUERY,TylerTew,School. I'm in a ill mood today. ,Education,Negative
0,1835150239,Mon May 18 05:16:27 PDT 2009,NO_QUERY,ijcopon925,"@el_maloush I'm still a student in High School, and I'm still looking for a job  It's hard though!",Education,Negative
0,1835150260,Mon May 18 05:16:27 PDT 2009,NO_QUERY,gadnur,"Started my day with a cyberbullying incident. Didn't happen on school computers, but involved 2 students. Fun. ",Education,Negative
0,1835152554,Mon May 18 05:16:50 PDT 2009,NO_QUERY,Kelccccie,Sick as butt and not looking forward to school ,Education,Negative
0,1835161177,Mon May 18 05:18:15 PDT 2009,NO_QUERY,LisaNicole88,"I hate headaches, heading into school to start my minimester blah ",Education,Negative
0,1835170607,Mon May 18 05:19:50 PDT 2009,NO_QUERY,elloshort,Off to school! Tons of textbooks I gotta return ,Education,Negative
0,1835176048,Mon May 18 05:20:37 PDT 2009,NO_QUERY,zachmalcer,ready for school. ,Education,Negative
0,1835176501,Mon May 18 05:20:42 PDT 2009,NO_QUERY,Pebbie33,"Chillin at 7:15 a.m. getting ready to send Cody, my son, out the door for school. Then I must get ready for work    Bummer.",Education,Negative
0,1835177737,Mon May 18 05:20:54 PDT 2009,NO_QUERY,bubbles375,is about to leave for school.  Gotta get through 12 more days...,Education,Negative
0,1835179721,Mon May 18 05:21:12 PDT 2009,NO_QUERY,hannahEperry,is home sick from school.  it sucks.,Education,Negative
0,1835183602,Mon May 18 05:21:49 PDT 2009,NO_QUERY,shanaaz007,"UUUURRRRGGGGGHHHH .......!!!!! some mother's children, i tell u .... ",General Child Topic,Negative
0,1835183799,Mon May 18 05:21:51 PDT 2009,NO_QUERY,bacmac,'s #1 child is sick. ,General Child Topic,Negative
0,1835188567,Mon May 18 05:22:36 PDT 2009,NO_QUERY,ladybanana,@BrandyandIce health care assistant in a gp surgery - no shortage of work here.. Most days its manic ,Health,Negative
0,1835193419,Mon May 18 05:23:22 PDT 2009,NO_QUERY,hi_im_mimi,My iPod is being gay &amp; doesn't let me open up twitter  wtf Ooh well I'm off to school gahhhhh just 3 mores weeks and schools over .NI ...,Education,Negative
0,1835194553,Mon May 18 05:23:33 PDT 2009,NO_QUERY,Elemulani,"5 more days of work!!! 4 more days of kids, then SUMMER VACATION!! But summer school classes start  Have a GOOD WEEK!!!",Education,Negative
0,1835195145,Mon May 18 05:23:40 PDT 2009,NO_QUERY,StephanieeRenee,Pulling into school. Blahhh. Not looking forward to this at all. ,Education,Negative
0,1835200816,Mon May 18 05:24:35 PDT 2009,NO_QUERY,Becca_x_,has been sent home from school.. ill   Need to chat! No-one's on msn! x,Education,Negative
0,1835203014,Mon May 18 05:24:57 PDT 2009,NO_QUERY,ValerieLouise,last 2 days of school.. well for some seniors most of us have to do fucking summer school   But its scraight!,Education,Negative
0,1835207276,Mon May 18 05:25:35 PDT 2009,NO_QUERY,sweetmexicangal,what?? 15 minutes putting make up and i have to wear a mask face the whole day at school???!!!  ,Education,Negative
0,1835216115,Mon May 18 05:26:58 PDT 2009,NO_QUERY,M_Anika,"No school, but I'm still learning Latin ",Education,Negative
0,1835218651,Mon May 18 05:27:21 PDT 2009,NO_QUERY,BWESTMUSIC,@lilmya215 nuthn much Chillin up NYC at school  u?,Education,Negative
0,1835219694,Mon May 18 05:27:30 PDT 2009,NO_QUERY,MiszJaiJai617,"Not Planning On Going to School....Have To work On The HUGE Chemistry Project  boo,  Jeezus",Education,Negative
0,1835221743,Mon May 18 05:27:50 PDT 2009,NO_QUERY,Sabrinajo2196,On my way to school. ,Education,Negative
0,1835227495,Mon May 18 05:28:44 PDT 2009,NO_QUERY,Turtleygoodness,NO!!!! Say it is isn't so! I don't want to go to school! ,Education,Negative
0,1835230734,Mon May 18 05:29:13 PDT 2009,NO_QUERY,xfreakinawsome,@OmariJames ... bestfriend I'm not coming to school today I'm really sick .. don't miss me too much ,Education,Negative
0,1835237132,Mon May 18 05:30:09 PDT 2009,NO_QUERY,Brandicat,Ugh I don't wanna go to school ,Education,Negative
0,1835245742,Mon May 18 05:31:24 PDT 2009,NO_QUERY,peacelovejessxo,Yay monday...  off to school,Education,Negative
0,1835246929,Mon May 18 05:31:35 PDT 2009,NO_QUERY,dpmbeliever,"Law school is over, but Bar Review is just beginning. Bright and early too ",Education,Negative
0,1835251693,Mon May 18 05:32:20 PDT 2009,NO_QUERY,sporksrock,"Last week of school! Semester exams, though. ",Education,Negative
0,1835264387,Mon May 18 05:34:19 PDT 2009,NO_QUERY,lesliee_,school. i miss the weekend ,Education,Negative
0,1835267693,Mon May 18 05:34:50 PDT 2009,NO_QUERY,crazed_cupcake,headin off to school! yeehaw! ,Education,Negative
0,1835268207,Mon May 18 05:34:55 PDT 2009,NO_QUERY,HeartofFire,"Ended up not going to school. Was too tired, and also figured that I'd forget most of what I'd learn since the exam's over a week away ",Education,Negative
0,1835268578,Mon May 18 05:34:59 PDT 2009,NO_QUERY,mutiaardi,"@evaschermerhorn  i got school prjct, an ensambel music w sum myfriends,and tmmrw is the show,but we nvr practice bfore!! they angried2me ",Education,Negative
0,1835288814,Mon May 18 05:38:07 PDT 2009,NO_QUERY,Tylerjrhs,At the bus stop. Then another fun day of school. ,Education,Negative
0,1835291796,Mon May 18 05:38:35 PDT 2009,NO_QUERY,xCLMxPanicChick,At school now. Someone get here ,Education,Negative
0,1835292151,Mon May 18 05:38:38 PDT 2009,NO_QUERY,lpfmfan,@lipserviceradio wish I could now I gotta go to school ,Education,Negative
0,1835292550,Mon May 18 05:38:42 PDT 2009,NO_QUERY,Quizzie,"ominous grey cloud out, was so nice earlier, foresee a soaking when I go to collect kids from school  it's biding its time till I go out",Education,Negative
0,1835293097,Mon May 18 05:38:47 PDT 2009,NO_QUERY,Rae12,going to school   not what i wanna be doing,Education,Negative
0,1835297152,Mon May 18 05:39:25 PDT 2009,NO_QUERY,lpfmfan,Off to school no new divide ,Education,Negative
0,1835306559,Mon May 18 05:40:46 PDT 2009,NO_QUERY,RosalieHalegirl,irl school so i have to go ,Education,Negative
0,1835309165,Mon May 18 05:41:08 PDT 2009,NO_QUERY,samantha0381,must do this stupid report on childrens health ,Health,Negative
0,1835311441,Mon May 18 05:41:28 PDT 2009,NO_QUERY,Amy113456,I got sent home from School. Nearly Fainted in R.E  I felt so ill  I Still Do  X,Education,Negative
0,1835313378,Mon May 18 05:41:46 PDT 2009,NO_QUERY,Chocolatedonout,No school until Wednesday!  ..and then exam on Friday ,Education,Negative
0,1835321393,Mon May 18 05:42:59 PDT 2009,NO_QUERY,audreypore,Final Monday at the school year  Final Monday in Haven ,Education,Negative
0,1835325609,Mon May 18 05:43:38 PDT 2009,NO_QUERY,LocaLetty,in school really bored!! ,Education,Negative
0,1835334770,Mon May 18 05:45:02 PDT 2009,NO_QUERY,itsmatthewryan,"Ugh, I just want school to be over already. ",Education,Negative
0,1835335866,Mon May 18 05:45:11 PDT 2009,NO_QUERY,annaniggcole,Hates school! I don't freakin fit in here ,Education,Negative
0,1835340534,Mon May 18 05:45:51 PDT 2009,NO_QUERY,s0nerdy,NOOOO! Stupid school internet explorer crashed 30 seconds before the end of the auction and someone outbid me ,Education,Negative
0,1835346937,Mon May 18 05:46:44 PDT 2009,NO_QUERY,whydelila,@IskaNekonome I'm not about on Tuesdays- childline ,General Child Topic,Negative
0,1835347903,Mon May 18 05:46:53 PDT 2009,NO_QUERY,mae_051197,so so upset because school is coming ,Education,Negative
0,1835353377,Mon May 18 05:47:41 PDT 2009,NO_QUERY,Merlene,@LorettaK Girlchild just offered me some wine. And she's playing some annoying dance tune. I think hammering guy'd be less annoying ,General Child Topic,Negative
0,1835354474,Mon May 18 05:47:51 PDT 2009,NO_QUERY,Caribou12,is starting her summer of school ,Education,Negative
0,1835383250,Mon May 18 05:51:57 PDT 2009,NO_QUERY,Cherrow414,I am NOT healthy enough to go to work. So where am I? Work. ,Health,Negative
0,1835389460,Mon May 18 05:52:50 PDT 2009,NO_QUERY,thetiniestspark,I do not want to be back in school.  Fuck. ,Education,Negative
0,1835394906,Mon May 18 05:53:37 PDT 2009,NO_QUERY,HaMaLi2,Doesnt want to go into school  waiting for @brunetteriot3,Education,Negative
0,1835435032,Mon May 18 05:59:18 PDT 2009,NO_QUERY,wistfulgirl,@Moonflowerchild Wish I had some music here  What are you up to today?,General Child Topic,Negative
0,1835436878,Mon May 18 05:59:34 PDT 2009,NO_QUERY,Spidersamm,"what is shimmy about? i need to know  for school. is it about liking agirl and wanting her to like him back or is that princess, haha",Education,Negative
0,1835437943,Mon May 18 05:59:43 PDT 2009,NO_QUERY,TriciaRichards,Last day of school for seniors   Depressing! My best friends are LEAVING me!!,Education,Negative
0,1835451193,Mon May 18 06:01:20 PDT 2009,NO_QUERY,jenabhone,free dress today. but i don't wanna be at school. i'm due for at least a three day weekend... and im feeling like bella in new moon. ,Education,Negative
0,1835453004,Mon May 18 06:01:34 PDT 2009,NO_QUERY,jstrelsky,Just a Couple of weeks before I start school!! Yeyah boi!! But fir now it's off to work ,Education,Negative
0,1835458866,Mon May 18 06:02:19 PDT 2009,NO_QUERY,__amyelizabeth,Off to school for mechanics revision. SHIT  xx,Education,Negative
0,1835477898,Mon May 18 06:04:58 PDT 2009,NO_QUERY,sndlk,something for school ,Education,Negative
0,1835482582,Mon May 18 06:05:35 PDT 2009,NO_QUERY,belehxiita,I go to my highschool!  XD,Education,Negative
0,1835489404,Mon May 18 06:06:31 PDT 2009,NO_QUERY,gojaygomusic2,i HATE scheduling classes and i absolutely HATE school!  why can't we all be born with a college education and stay home and enjoy life.,Education,Negative
0,1835490515,Mon May 18 06:06:40 PDT 2009,NO_QUERY,henkvanrijssen,"Just watched a nice performance of a South African dancegroup in the hallway of the school. Made some nice photo's I think, but no cable ",Education,Negative
0,1835496457,Mon May 18 06:07:29 PDT 2009,NO_QUERY,aureliegomez,"hates Jules Ferry to the max, for making school compulsory.  FUCK MATHS.",Education,Negative
0,1835500627,Mon May 18 06:08:04 PDT 2009,NO_QUERY,melodyayay,Going to check on my children later on.. I'm so sad I'm gonna have to leave them now  had such an amazing time!,General Child Topic,Negative
0,1835501437,Mon May 18 06:08:11 PDT 2009,NO_QUERY,B_smak,@skhastie mmm i miss those hot chocolates at school ,Education,Negative
0,1835506273,Mon May 18 06:08:51 PDT 2009,NO_QUERY,jennababy13,Stayed home from school missin a game  ughhh layin back down i feel blahhhh,Education,Negative
0,1835509571,Mon May 18 06:09:17 PDT 2009,NO_QUERY,Heyfareesha,not the high school drama all over again ,Education,Negative
0,1835511633,Mon May 18 06:09:34 PDT 2009,NO_QUERY,xporcelainxskin,Got my happy little fix last night! Thank God!!! Now off to school! ,Education,Negative
0,1835513373,Mon May 18 06:09:48 PDT 2009,NO_QUERY,attentionelly,"d00d school again, someone just slap me acrosss the face cause staying up in class will be a total dragggg...my poor poor kitty ",Education,Negative
0,1835518610,Mon May 18 06:10:27 PDT 2009,NO_QUERY,cassieholman,I miss @flymattyfly and our love child  ,General Child Topic,Negative
0,1835519284,Mon May 18 06:10:33 PDT 2009,NO_QUERY,stephcamp725,forgot that it was free dress day at the kids school today until I dropped them off.they are in hate with me for sending them in uniform ,Education,Negative
0,1835520313,Mon May 18 06:10:41 PDT 2009,NO_QUERY,jemillahayne,"@Caitlinjstasey Anyway Caitlin, I'm off to bed, I have school tomorrow.  Good night &amp; hope you decide to come back to Neighbours soon. xo.",Education,Negative
0,1835531167,Mon May 18 06:12:08 PDT 2009,NO_QUERY,HappyCassie, I can't find one of the puppies. And I'm gonna be late for school. HATE MONDAYS!,Education,Negative
0,1835535492,Mon May 18 06:12:43 PDT 2009,NO_QUERY,MariiHernandezz,At school bahh boring :S wishing be in Peru  Vane I miss you,Education,Negative
0,1835536747,Mon May 18 06:12:53 PDT 2009,NO_QUERY,stephfeakes,Monday   Buuuut only three more weeks of school!,Education,Negative
0,1835549853,Mon May 18 06:14:38 PDT 2009,NO_QUERY,pollyannaxx,hey taken a day off school  x,Education,Negative
0,1835553612,Mon May 18 06:15:07 PDT 2009,NO_QUERY,Live4Mac,headed off to school... its monday ,Education,Negative
0,1835570374,Mon May 18 06:17:19 PDT 2009,NO_QUERY,Maloone,"I'm home to be sick all day.  I hate it, and I need to be healthy for tomorrow! Coz I've got my math exam then..and I can't do the test..",Health,Negative
0,1835583382,Mon May 18 06:19:01 PDT 2009,NO_QUERY,LuvManders,Getting ready for school! yah  But only 3 weeks left!!!!!!!!!!!!!! ,Education,Negative
0,1835588326,Mon May 18 06:19:42 PDT 2009,NO_QUERY,lipserviceradio,@lpfmfan Aw  we'll hear it when we get back from school.,Education,Negative
0,1835590269,Mon May 18 06:19:58 PDT 2009,NO_QUERY,ness_sp,@Kayleigh_Stack hahaha ok i txt yes and no to 198 241 hahaha i am going to bed! school 2moz!! FUCK ,Education,Negative
0,1835602649,Mon May 18 06:21:33 PDT 2009,NO_QUERY,terrellflynn,last full week of school. Everyone's out but me ,Education,Negative
0,1835620548,Mon May 18 06:23:56 PDT 2009,NO_QUERY,jakieee08,night folks! waking up in 7 or so hours for school ,Education,Negative
0,1835638586,Mon May 18 06:26:15 PDT 2009,NO_QUERY,metalheadbangr,on my way to school  at least i only have 3 weeks left,Education,Negative
0,1835651570,Mon May 18 06:27:57 PDT 2009,NO_QUERY,bestever23,It must suck having children.....but I still want one ,General Child Topic,Negative
0,1835669396,Mon May 18 06:30:12 PDT 2009,NO_QUERY,AlienRocker,been at school since 7:30 and cant leave till 2    at least my parents are coming up so I get to see them and get my new car (moms car),Education,Negative
0,1835669608,Mon May 18 06:30:13 PDT 2009,NO_QUERY,dylanbrunson,Getting ready for school.  don't you just hate Monday mornings?,Education,Negative
0,1835682913,Mon May 18 06:31:53 PDT 2009,NO_QUERY,LauraLunchable,Ugh i have to work on my project after school ,Education,Negative
0,1835699522,Mon May 18 06:34:00 PDT 2009,NO_QUERY,Tina_Drumfire,"SCHOOL IS KIIILING ME!!! ARGH, HISTORY CLASSES... OMG. i'm in the biology class right now, and i'm sooo boooored ",Education,Negative
0,1835704251,Mon May 18 06:34:37 PDT 2009,NO_QUERY,lizvv,On my way 2 school ,Education,Negative
0,1835715063,Mon May 18 06:36:00 PDT 2009,NO_QUERY,TanujDua,Back at school done no revision! ,Education,Negative
0,1835715805,Mon May 18 06:36:05 PDT 2009,NO_QUERY,wxyandz,"Today is not a cute day. School is so boringg, why wont teachers make class a bit fun?! I just wanna go homeeeee &amp; rest. ",Education,Negative
0,1835716653,Mon May 18 06:36:11 PDT 2009,NO_QUERY,axito11,@trvsbrkr Mornin' Travi$! What's the song you posted last night? Youtube copyrights doesn't allow me to watch the video  have a nice day!,Child Rights,Negative
0,1835723295,Mon May 18 06:37:02 PDT 2009,NO_QUERY,superduperkya,"@justreason  we could only talk about our childhood, all I could write about is the sandbox",General Child Topic,Negative
0,1835732566,Mon May 18 06:38:13 PDT 2009,NO_QUERY,kelseycarbone,"@KristinaDeFonte i am in school, you are not here- depression has sunk in ",Education,Negative
0,1835736450,Mon May 18 06:38:42 PDT 2009,NO_QUERY,Lele303,At school now waiting to start and all I want to do is hi back to sleep ,Education,Negative
0,1835736834,Mon May 18 06:38:45 PDT 2009,NO_QUERY,jenashleyy,@BrodyJenner happens to me all the time.. brain is still in school mode. ,Education,Negative
0,1835757781,Mon May 18 06:41:21 PDT 2009,NO_QUERY,hellokitty_luva,bout to go to school..cant wait to pick up my dog later on today!!!.... but i have to go to work ,Education,Negative
0,1835796467,Mon May 18 06:46:10 PDT 2009,NO_QUERY,xanderstrike,Woke up and feel like hurling. No school for me today ,Education,Negative
0,1835797365,Mon May 18 06:46:17 PDT 2009,NO_QUERY,Stephbbyhurrr,This school sucks. nobody has service ,Education,Negative
0,1835799688,Mon May 18 06:46:34 PDT 2009,NO_QUERY,mcraddictal,@PotFace i actually like school. most of my friends are graduating tomorrow ,Education,Negative
0,1835803886,Mon May 18 06:47:05 PDT 2009,NO_QUERY,gabbyykins,ughhh! another dayy of school! how GAYY! I don't want too goo ,Education,Negative
0,1835823847,Mon May 18 06:49:35 PDT 2009,NO_QUERY,DW88,"spotted, little d going to school  almost done!",Education,Negative
0,1835856120,Mon May 18 06:53:33 PDT 2009,NO_QUERY,julie_x,just had my last day at the elementary school i help out at..its so sad ,Education,Negative
0,1835863698,Mon May 18 06:54:29 PDT 2009,NO_QUERY,abbesin,The health care system today promotes drugs and surgeries as definitive answers to human health problems.  http://tellafriend.onebode.com,Health,Negative
0,1835868066,Mon May 18 06:55:02 PDT 2009,NO_QUERY,lionl,@lovehound lucky you! Summer vacations are amazing and I only have a week of them! (and I still have a month to finish school) ,Education,Negative
0,1835868353,Mon May 18 06:55:03 PDT 2009,NO_QUERY,DaisyReyes,My classes will start next Monday. I don't want to go to school yet. I'm pretty nervous since I'll be with other people next term. ,Education,Negative
0,1835873760,Mon May 18 06:55:43 PDT 2009,NO_QUERY,igotblondpowers,ew. school. its waaaaaay too early! i wanna go back to bed. ,Education,Negative
0,1835880727,Mon May 18 06:56:34 PDT 2009,NO_QUERY,fearless07,Going into school....it was a short lived senior skip day ,Education,Negative
0,1835887515,Mon May 18 06:57:24 PDT 2009,NO_QUERY,Efaniel,FIRST DAY OF THE SECOND YEAR OF HIGH SCHOOL. PAAAIIINNN. ,Education,Negative
0,1835909889,Mon May 18 07:00:04 PDT 2009,NO_QUERY,Thee_Godfather,I have to go to school... ,Education,Negative
0,1835932602,Mon May 18 07:02:35 PDT 2009,NO_QUERY,tyraslilsis,BigRed80sBaby good mornin sweetie!!! I'm on ma way bac to school ,Education,Negative
0,1835933826,Mon May 18 07:02:44 PDT 2009,NO_QUERY,szjcwelcome,just relaxin b4 jumpn back into the school swing of things...  confused all to hell!!!!,Education,Negative
0,1835934609,Mon May 18 07:02:50 PDT 2009,NO_QUERY,Dylondo,drivin to school.  supposed to be there at eight. Gotta make up time for mattson,Education,Negative
0,1835937535,Mon May 18 07:03:11 PDT 2009,NO_QUERY,Violetistight,I'm tired as fuck and I have a hand cramp  But off to school I go....,Education,Negative
0,1835948002,Mon May 18 07:04:27 PDT 2009,NO_QUERY,kaylin24413,Not going to school today. Whoo hoo! BUT I'm sicker than I was the first time ,Education,Negative
0,1835951918,Mon May 18 07:04:55 PDT 2009,NO_QUERY,chadecrawford,"our middle child graduates from Kindergarten today...sniff, sniff ",General Child Topic,Negative
0,1835953369,Mon May 18 07:05:04 PDT 2009,NO_QUERY,xbaileypaige,owch my eye stillllll hurts but even worse today.  stuuuupid art projects are today so I can't miss school wah. bad day today I can tell..,Education,Negative
0,1835980602,Mon May 18 07:08:20 PDT 2009,NO_QUERY,kayleeann09,"just ate my cereal, off to school in a min  wish brandon was here",Education,Negative
0,1835986901,Mon May 18 07:09:06 PDT 2009,NO_QUERY,MusikFareak,"doin school, cause i have to ",Education,Negative
0,1836007514,Mon May 18 07:11:30 PDT 2009,NO_QUERY,Abby09_JBLove,At my last day of high school today  I am going to miss it.,Education,Negative
0,1836008224,Mon May 18 07:11:35 PDT 2009,NO_QUERY,mall0ry,Why is everyone in highschool so immature? Omg and to think i have another year of this ,Education,Negative
0,1836019148,Mon May 18 07:12:51 PDT 2009,NO_QUERY,agentshrimpy,ugh why does school have to start so early ,Education,Negative
0,1836028154,Mon May 18 07:13:55 PDT 2009,NO_QUERY,x_cbear,Skip day! No school for seniors! Guess where I have to go? School! ,Education,Negative
0,1836029783,Mon May 18 07:14:06 PDT 2009,NO_QUERY,Dermoidhome,Feeling a little bit of reaction to Yellow Fever vaccination I had this morning. ,Vaccination,Negative
0,1836033694,Mon May 18 07:14:33 PDT 2009,NO_QUERY,BirdieSandra,@Agent_M We have an older dog and talk about how much we will miss him and he's perfectly healthy! So sorry for you. ,Health,Negative
0,1836043599,Mon May 18 07:15:41 PDT 2009,NO_QUERY,reevsaj,@kelsey_duryee mine was destroyed by the fog on the walk down to school ,Education,Negative
0,1836063724,Mon May 18 07:18:00 PDT 2009,NO_QUERY,itslauren99,Stayed home from school sick adn can't stand it  ,Education,Negative
0,1836064345,Mon May 18 07:18:05 PDT 2009,NO_QUERY,hollydoodle19,old school OTH. I miss Rachel Gatina ,Education,Negative
