target,ids,date,flag,user,text,theme,sentiment
4,1565230402,Mon Apr 20 06:14:38 PDT 2009,NO_QUERY,drummr,Freaking late to school. But i got me a taco so its all good. Ha ,Education,Positive
4,1565230655,Mon Apr 20 06:14:41 PDT 2009,NO_QUERY,sammtee,love having 3 days off of school ,Education,Positive
4,1565261272,Mon Apr 20 06:19:21 PDT 2009,NO_QUERY,Liz_Portugal,"back to school -.-' i really hate have class in my sweet afternoons. Today, im so happy, that my heart hurts. ",Education,Positive
4,1565262732,Mon Apr 20 06:19:34 PDT 2009,NO_QUERY,StephanieMcFly,@Dannymcfly hello dude! whats up today?? write danny (&gt; ok I go to the school but what prefier pizza or burger ??  haha bye!!!!!!!,Education,Positive
4,1565263236,Mon Apr 20 06:19:39 PDT 2009,NO_QUERY,bb_bananas,Education will indeed inhance my future. my passion. therefore I shall not complain about school today  -britt,Education,Positive
4,1565263613,Mon Apr 20 06:19:44 PDT 2009,NO_QUERY,Liisemor,"Blood bank just contacted me.  Now, I hope I'm healthy enough to be of some use to the society.. *goody two-shoes*",Health,Positive
4,1565264116,Mon Apr 20 06:19:48 PDT 2009,NO_QUERY,CamilaIsabel,my IA is BEAUTIFUL  ! breakfast then off to school; giving my computer a well deserved break.,Education,Positive
4,1565296095,Mon Apr 20 06:24:40 PDT 2009,NO_QUERY,jackierawrrawks,School In about 12 minutes then I get picked up by Morgan ,Education,Positive
4,1565329902,Mon Apr 20 06:29:42 PDT 2009,NO_QUERY,jennyloh,made matzah ball soup for hubby and wondering if Chinese birds nest soup is kosher?  and still wondering how healthcare agencies charge...,Health,Positive
4,1565330864,Mon Apr 20 06:29:50 PDT 2009,NO_QUERY,angelixight,Going to school now! ttyl! ,Education,Positive
4,1565396135,Mon Apr 20 06:39:22 PDT 2009,NO_QUERY,roxipid,@nataliestaylor now now...healthy eating remember ,Health,Positive
4,1565397581,Mon Apr 20 06:39:36 PDT 2009,NO_QUERY,nextgenlearning,@SchoolDuggery Tanya may be gone but we will be back ,Education,Positive
4,1565432439,Mon Apr 20 06:44:42 PDT 2009,NO_QUERY,bengreg,in bed shivering and sweating like a rapist.......children of dune is good tho ,General Child Topic,Positive
4,1565466965,Mon Apr 20 06:49:36 PDT 2009,NO_QUERY,Mooie_x,@tommcfly ooooo tell him 2 eat 4 me 2 cos healthy eating is soo boring..Im starving! A Big Mac would go down a treat!! ,Health,Positive
4,1565467414,Mon Apr 20 06:49:40 PDT 2009,NO_QUERY,PyongHwaWuiJe,@sarahstanley  Hey Sarah I beat you to that this morning...Had to take the kids to school in a boat ,Education,Positive
4,1565502605,Mon Apr 20 06:54:43 PDT 2009,NO_QUERY,Loaballet,Finally done with school!!!!!! Graduate on the 27th and can't be happier....I've got my Masters and I'm done with school forever. ,Education,Positive
4,1565502983,Mon Apr 20 06:54:45 PDT 2009,NO_QUERY,inuroven,"woke up to the power being out. My MOM'S school is closed, but not mine. I'm staying home anyway. ",Education,Positive
4,1565574932,Mon Apr 20 07:04:37 PDT 2009,NO_QUERY,AshleeKayy,@katiekayx oh yeah  i hate this school,Education,Positive
4,1565575350,Mon Apr 20 07:04:41 PDT 2009,NO_QUERY,makefate,@tmmetz lol. donuts are only considered healthy if you start eating the &quot;hole&quot; first... good luck with that. ,Health,Positive
4,1565576054,Mon Apr 20 07:04:47 PDT 2009,NO_QUERY,kristidarr,@RoxOnFox I totally looked like a student at Trinity High School; you will probably fit in too! ,Education,Positive
4,1565577718,Mon Apr 20 07:05:01 PDT 2009,NO_QUERY,MileyFanKorea,@ivannaiskookoo Yes I was at school when we talked earlier today (last night for you). ,Education,Positive
4,1565648937,Mon Apr 20 07:14:52 PDT 2009,NO_QUERY,yourstillaround,: getting ready to head off to school. ,Education,Positive
4,1565650505,Mon Apr 20 07:15:05 PDT 2009,NO_QUERY,nattles91,Definitely picked the right week to skip school last week.. I don't have a ton to makeup.. Just alot of lines to memorize..   yeahh!,Education,Positive
4,1565650731,Mon Apr 20 07:15:08 PDT 2009,NO_QUERY,jamisonramirez,"I'm at my friends house, about to do God knows what,  should be at school...but im sick  hmmmm whats to days date? 4/20/09? niceeeeee",Education,Positive
4,1565685007,Mon Apr 20 07:19:41 PDT 2009,NO_QUERY,KatyLMA,We just finished schooling for today....now onto housework and such! ,Education,Positive
4,1565685024,Mon Apr 20 07:19:42 PDT 2009,NO_QUERY,PeaceLoveDisco,why am i at school? ugh...anyway excited for bamboozle and florida this weekend ,Education,Positive
4,1565722989,Mon Apr 20 07:24:46 PDT 2009,NO_QUERY,AnnaAura,first schoolday and I have to say OMG I missed my crazy class ... they are sooo strange  but I am too so it fits ,Education,Positive
4,1565724870,Mon Apr 20 07:25:00 PDT 2009,NO_QUERY,phoebe_x_,"@dougiemcfly http://twitpic.com/3negn - OOO!!! WOW. I screamed when i saw this picture at school, both look gorgeous ",Education,Positive
4,1565760271,Mon Apr 20 07:29:42 PDT 2009,NO_QUERY,Jolie30,@leeannthill undoing childhood trauma is an AWESOME thing!!  Hooray for you and cupcakes ,General Child Topic,Positive
4,1565760517,Mon Apr 20 07:29:43 PDT 2009,NO_QUERY,ZenityHealth,Has just entered the Run to the Beat Half Marathon - Yikes!  Come along and join me!?  Mail info@zenityhealthandfitness.com for details. ,Health,Positive
4,1565761459,Mon Apr 20 07:29:51 PDT 2009,NO_QUERY,Tovagetsfit,A positive attitude is the healthiest morning brew ,Health,Positive
4,1565800561,Mon Apr 20 07:34:52 PDT 2009,NO_QUERY,XoXCasseeXoX,at school...massively bored. Happy 420!! i hope everyone has a very good day! &lt;3 ,Education,Positive
4,1565839271,Mon Apr 20 07:39:57 PDT 2009,NO_QUERY,TashToriTott,"Walking home from school and I look like a loner, funny day at school today ",Education,Positive
4,1565839693,Mon Apr 20 07:40:01 PDT 2009,NO_QUERY,Creeba,@Thels Hey! Im getting the poor mans i-phone tomoro! The LG Cookie  Then I can twitter durin school on my Own fone!!,Education,Positive
4,1565840102,Mon Apr 20 07:40:04 PDT 2009,NO_QUERY,mdimitry,is off to this place called school. ,Education,Positive
4,1565840166,Mon Apr 20 07:40:04 PDT 2009,NO_QUERY,ddbeliever,"Sounds lovely!  I, on the other hand, have to go back to school. Can't believe i took a five days off to see you/recover. Mom's not happy.",Education,Positive
4,1565841127,Mon Apr 20 07:40:12 PDT 2009,NO_QUERY,inZainy,"Last night was uber fun! The end of the night was cute.  myleee 3ime is always fun. Well time for school, gross! It's gonna be hot...",Education,Positive
4,1565876898,Mon Apr 20 07:44:54 PDT 2009,NO_QUERY,singingbrit,i don't understand how we can have so much school left and everyone else is on their exams? luckily I take mine a week early ,Education,Positive
4,1565878222,Mon Apr 20 07:45:04 PDT 2009,NO_QUERY,terribradford,"Bay is off school today, so we are bumming (so far) the day away... and meeting Grandma Toni for lunch. AND the sun is OUT! ",Education,Positive
4,1565879645,Mon Apr 20 07:45:13 PDT 2009,NO_QUERY,Marta_Amorim,I'm miss brightside  ? http://blip.fm/~4mwmp,Child Rights,Positive
4,1565916200,Mon Apr 20 07:49:57 PDT 2009,NO_QUERY,noeylovesyou,Going to school. What else is new ,Education,Positive
4,1565916971,Mon Apr 20 07:50:03 PDT 2009,NO_QUERY,Chechem814,Working from home.. Kids finally went back to school  Still stressing about the closing on my new house.,Education,Positive
4,1565917769,Mon Apr 20 07:50:08 PDT 2009,NO_QUERY,Sheeeila,On the bus on the way to school. Blahh! At least its good weather so it must be a good day ,Education,Positive
4,1565919064,Mon Apr 20 07:50:19 PDT 2009,NO_QUERY,JoshSwain,Thanks to Pillsbury I can enjoy healthy oven baked biscuits everyday  http://mobypicture.com/?w1qszt,Health,Positive
4,1565919122,Mon Apr 20 07:50:18 PDT 2009,NO_QUERY,babibella15,Final observation for school went very well! Got an excellent! The pressure is finally over! ,Education,Positive
4,1565955447,Mon Apr 20 07:54:57 PDT 2009,NO_QUERY,Marthalicia,"Good day my people, my community, my village! I know its raining at times today, but its healthy. Renew the soil(SOUL).   ",Health,Positive
4,1565958382,Mon Apr 20 07:55:18 PDT 2009,NO_QUERY,adtmommie,No school for the boys today so we are on our way 2 denver Julie  ,Education,Positive
4,1565994552,Mon Apr 20 08:00:00 PDT 2009,NO_QUERY,itskateOMG,"school was a darg, but atleast it is sunny  and going out soon, only becuase katy is buying me food  ily!",Education,Positive
4,1565995148,Mon Apr 20 08:00:03 PDT 2009,NO_QUERY,meljayx3,School school school.... I cant wait for the summer ,Education,Positive
4,1565996611,Mon Apr 20 08:00:12 PDT 2009,NO_QUERY,kaitlinnelaine,Is at school =P i ish hungries  karls asleep next to me lols,Education,Positive
4,1572868070,Mon Apr 20 22:50:44 PDT 2009,NO_QUERY,angeec03,@R_Marie_ hey beeeeyotcch!!! i miss ur ass!?! what r u doin for ur bday??? let's go happy hour after I get off school ,Education,Positive
4,1572868621,Mon Apr 20 22:50:51 PDT 2009,NO_QUERY,duckling7,have all a's b's c's and 1 d  not going to schoolio tomorrow john broke up witt chey  hehe this day just keeps getting better happy 420,Education,Positive
4,1572869713,Mon Apr 20 22:51:03 PDT 2009,NO_QUERY,RichardSmedley,@slboval Lovely.  Our youngest was most excited about the first day of wearing the school summer dress.,Education,Positive
4,1572890285,Mon Apr 20 22:55:35 PDT 2009,NO_QUERY,wyatthaplo,@rosie_emma i would say no anyway. Take a mental health day  I'm tempted but we are so busy at work.,Health,Positive
4,1572891273,Mon Apr 20 22:55:47 PDT 2009,NO_QUERY,schell212,@copeless no school at Tuesdays ,Education,Positive
4,1572892528,Mon Apr 20 22:56:03 PDT 2009,NO_QUERY,JLaurenBergman,@maynardrayne you can do it!  law school is much worse silly! Good luck on finals!,Education,Positive
4,1572915295,Mon Apr 20 23:00:47 PDT 2009,NO_QUERY,cloudyskys924,goddddddd. school is not coooool. hey it rhymes too. lol ,Education,Positive
4,1572938579,Mon Apr 20 23:05:49 PDT 2009,NO_QUERY,yesornuh,@ddlovato Demi!  Come to The Rescue! with Invisible Children. 4/25/09. therescue.invisiblechildren.com,General Child Topic,Positive
4,1572959912,Mon Apr 20 23:10:32 PDT 2009,NO_QUERY,amberalexis24,Quitting school and becoming a professional ballerina....or hokey pokey dancer.....since That's what It's all about after all ,Education,Positive
4,1572981395,Mon Apr 20 23:15:21 PDT 2009,NO_QUERY,efebonio,Celebrated a birthday-unbelievable that another year has flown by! Saw sign that only 43 days left of school/work until summer! SOX SWEEP ,Education,Positive
4,1572981733,Mon Apr 20 23:15:24 PDT 2009,NO_QUERY,cathy_w,It's nice to have one child who actually likes going to school. ,Education,Positive
4,1573003914,Mon Apr 20 23:20:37 PDT 2009,NO_QUERY,jennifer_lee91, - yay for STAR testing week! I start school at 11am this week and I have no school on thursday! maybe SF... http://tumblr.com/xvq1mln1l,Education,Positive
4,1573004291,Mon Apr 20 23:20:42 PDT 2009,NO_QUERY,micolerose,@moonlitdark I've been up nights since I was a child so I wouldn't know. Sleeping in darkness gives me nightmares. So I don't ,General Child Topic,Positive
4,1573005200,Mon Apr 20 23:20:55 PDT 2009,NO_QUERY,hollseey,"Gonna get ready for school now, my eyes are hurting, still gotta get contact lenses in haha. NICE AND SUNNY  WOOOOHOOOOO",Education,Positive
4,1573026392,Mon Apr 20 23:25:56 PDT 2009,NO_QUERY,simonsolli,Just arrived at school. We're talking about meat and stuff  mmmmmmmm..,Education,Positive
4,1573068834,Mon Apr 20 23:35:47 PDT 2009,NO_QUERY,Maloone,Just got up.. off to school!! Gonna watch 17 Again with Ranou!!  Have a nice one!,Education,Positive
4,1573069789,Mon Apr 20 23:36:01 PDT 2009,NO_QUERY,Katiegal101,had a good day at school but is also hoping that her friend Aiden Mclindon had a good first day of Parliment in Brisbane ,Education,Positive
4,1573070667,Mon Apr 20 23:36:13 PDT 2009,NO_QUERY,annemcfly,gotta leave for school in 20 minutes...i love it when i can start my day calmly and peacefully ,Education,Positive
4,1573088307,Mon Apr 20 23:40:27 PDT 2009,NO_QUERY,BekkiHardy,"off to another lovely day at school, it'll be over soon, ",Education,Positive
4,1573089711,Mon Apr 20 23:40:47 PDT 2009,NO_QUERY,justinetalag,@mimi_uong i have niether on right now  (schooling in stockton has trained me well lol),Education,Positive
4,1573091520,Mon Apr 20 23:41:14 PDT 2009,NO_QUERY,Maloone,"yeah, right.. i'm eating breakfast with my mom (she wanted me to post that) !! Can't wait for school to end so we can watch 17 Again! ",Education,Positive
4,1573091566,Mon Apr 20 23:41:13 PDT 2009,NO_QUERY,katieereid,Morning twitterers  Up earlier than I was yesterday..Off to school in about 20 minutes..Just updating-can't get me off of here!,Education,Positive
4,1573109776,Mon Apr 20 23:45:34 PDT 2009,NO_QUERY,simplysarahhh,"back to school, wasnt too bad. james bought doritos  haha",Education,Positive
4,1573110023,Mon Apr 20 23:45:38 PDT 2009,NO_QUERY,Hanishi,anyway - off to school now! ,Education,Positive
4,1573110837,Mon Apr 20 23:45:49 PDT 2009,NO_QUERY,pjan,Another day of gaming.. You gotta love business education ,Education,Positive
4,1573111236,Mon Apr 20 23:45:55 PDT 2009,NO_QUERY,simonelouise,FIRST DAY OF SCHOOL... just finished  back to shoir as well. funnnnn,Education,Positive
4,1573129509,Mon Apr 20 23:50:22 PDT 2009,NO_QUERY,ImLauraa,Looking forward to after school - friends are coming round  probs sliding down hills on our butts again or something completely random,Education,Positive
4,1573131665,Mon Apr 20 23:50:56 PDT 2009,NO_QUERY,glowingskin,@xsophxgx yea exactly! have a good day  at school ,Education,Positive
4,1573132698,Mon Apr 20 23:51:08 PDT 2009,NO_QUERY,xNeoAsianAngelx,Today is soo hot man :] I fell asleep in my bro's room most of today o__O when we got home from school  TOMORROW EQUALS ICE CREAM CRAZY!!!,Education,Positive
4,1573171480,Tue Apr 21 00:00:36 PDT 2009,NO_QUERY,kiwicarol,@SarahStewart EDNA Education Network Australia ,Education,Positive
4,1573193428,Tue Apr 21 00:05:47 PDT 2009,NO_QUERY,noofnl,"at school, learning financial stuff. It sucks. ",Education,Positive
4,1573213544,Tue Apr 21 00:10:42 PDT 2009,NO_QUERY,chaseathompson,"@scottbradley77     &quot;If it was completely different, school would be great.&quot; (Calvin and Hobbes also)   #quotes",Education,Positive
4,1573214487,Tue Apr 21 00:10:55 PDT 2009,NO_QUERY,dysenterypinky,"HAHA found my highschool slambook, the funny shits that my classm8s wrote made me Lmao-ing..brings back good memories  i miss HS!!!",Education,Positive
4,1573215550,Tue Apr 21 00:11:10 PDT 2009,NO_QUERY,VanessaFabelo,"Amazing day today at the beach..then school,Comm week! Now to the land of dreams ",Education,Positive
4,1573235029,Tue Apr 21 00:16:06 PDT 2009,NO_QUERY,HiMyNameIsHarv,It seems half of Madina Lake are following my Twitter  Hope you guys enjoy what you see!   For now? School! =p,Education,Positive
4,1573236123,Tue Apr 21 00:16:22 PDT 2009,NO_QUERY,zeljkofilipin,"Goat milk for breakfast. Taste of childhood. My grandmother had goats while I was a kid. Did not like it then, do not like it now. ",General Child Topic,Positive
4,1573254636,Tue Apr 21 00:21:09 PDT 2009,NO_QUERY,x_Darcey831_x,off to the dentist... bet i get told off like a child for not cleanin properly ,General Child Topic,Positive
4,1573255114,Tue Apr 21 00:21:17 PDT 2009,NO_QUERY,Ems92,too late to school today.. (A)   only 20 days until the Radio:ACTIVE tour dvd is out  ,Education,Positive
4,1573290928,Tue Apr 21 00:30:35 PDT 2009,NO_QUERY,StampfliTurci,"@iantalbot lol. When I was a child, I was not only fed but also educated. So it's natural to me even if it' s used against me ",General Child Topic,Positive
4,1573294324,Tue Apr 21 00:31:27 PDT 2009,NO_QUERY,dreamincupcakes,"@hypnotistchris Bubble burst 4 evry child that thort that was where 'milkyway' came from, &amp; evry girl that thort it wud taste of choc ",General Child Topic,Positive
4,1573313082,Tue Apr 21 00:36:29 PDT 2009,NO_QUERY,xgetwellcardsx,"@serahhh yay! i cant wait to meet you again  and okay, awesome! right, i'm off to school now. i'll text you later! xxxx",Education,Positive
4,1573328783,Tue Apr 21 00:40:38 PDT 2009,NO_QUERY,Mnizzle,"Only one hour of school, multiple choice test, pretty confident that it will go well ",Education,Positive
4,1573330304,Tue Apr 21 00:41:02 PDT 2009,NO_QUERY,megsandbacon,"I'm on my way to Nicole's to have dinner with her, Andre and an old high school friend. ",Education,Positive
4,1573330553,Tue Apr 21 00:41:06 PDT 2009,NO_QUERY,natblingluvsfly,"@BOOGZBOOGETZ I'm just workin on some homework, and getting ready for school tomorrow morning  ya new video... Send me the link",Education,Positive
4,1573350618,Tue Apr 21 00:46:23 PDT 2009,NO_QUERY,multiversed,@DeviKeshab Also place to meet hot flexible loving healthy women. My motions have been the silent fart and bite your tongue if hear fart ,Health,Positive
4,1573403760,Tue Apr 21 01:00:41 PDT 2009,NO_QUERY,den_26,i'm going... it's my sister's turn na... watching ned's declassified school survival guide. 7:15 na ulet! ,Education,Positive
4,1573406312,Tue Apr 21 01:01:20 PDT 2009,NO_QUERY,viickyf,in school! Working on my swedish project! ,Education,Positive
4,1573406744,Tue Apr 21 01:01:27 PDT 2009,NO_QUERY,Tina_Thud_Bump,Mini Me number 1 now back at school to teach everyone about dinosaurs so Mini Me number 2 &amp; I are taking sunny walk into city ,Education,Positive
4,1573422090,Tue Apr 21 01:05:42 PDT 2009,NO_QUERY,bellacago,"@liquidwings education and talent only get you so far in life, PERSISTANCE will always stand the test of time ",Education,Positive
4,1573424316,Tue Apr 21 01:06:18 PDT 2009,NO_QUERY,colourart,Morning! Beautiful day and the little one has started full time school. Now I can spend much more time on Colourart  Will miss her though.,Education,Positive
4,1573458082,Tue Apr 21 01:15:50 PDT 2009,NO_QUERY,cheekylittlemis,"off, getting ready for school  rocks, it's 10.15 am here in Germany and school starts at 11.15 today ",Education,Positive
4,1573458325,Tue Apr 21 01:15:54 PDT 2009,NO_QUERY,frerardftw,"may or may not have come to school with a Starbucks... well, you love it  ",Education,Positive
4,1573459427,Tue Apr 21 01:16:12 PDT 2009,NO_QUERY,cmomo88,Home now. Eating then dreaming. Loving life... Maybe cuz it feels like summer...  school 2morrow. Goodnight!,Education,Positive
4,1573460016,Tue Apr 21 01:16:22 PDT 2009,NO_QUERY,oscarvanveen,"@Eva_Logan wow, thats cool indeed... didnt have that in school either. Rotterdam is great today as well, less mountains here ",Education,Positive
4,1573477883,Tue Apr 21 01:21:32 PDT 2009,NO_QUERY,beatifique,"@angelxchild Amen to that. Hello, Mimi! ",General Child Topic,Positive
4,1573492798,Tue Apr 21 01:25:48 PDT 2009,NO_QUERY,Howard_Scott,"I mention @flyairnz in a random tweet about an old schoolfriend, and next thing I know they're following me   Hello Air NZ! hello simon!",Education,Positive
4,1573512570,Tue Apr 21 01:31:20 PDT 2009,NO_QUERY,robschmob,"@smudgedidit drinking on a school night? shocking dude!! im trying for 5 days of no drinking this week, for the first time in years ",Education,Positive
4,1573527917,Tue Apr 21 01:35:41 PDT 2009,NO_QUERY,csokun,"dang me, HS != Hidden Sword, WS != WuDang Sword  it Health and Sanitation, Water Supply",Health,Positive
4,1573528098,Tue Apr 21 01:35:45 PDT 2009,NO_QUERY,jaimemintun,@healthypeople4u Thanks! Just following my bliss ,Health,Positive
4,1573545443,Tue Apr 21 01:40:54 PDT 2009,NO_QUERY,LexiSunshine,good morning  Im at school chillin with my class  haha  gosh just 4 days then we're going to Berlin &lt;333  have a great Tuesday ,Education,Positive
4,1573562146,Tue Apr 21 01:45:48 PDT 2009,NO_QUERY,hippiev,so happy it's break!  can't wait to put my eyeliner on....ahhh no school! how good is that?!,Education,Positive
4,1573562251,Tue Apr 21 01:45:49 PDT 2009,NO_QUERY,AlexJReid,"Thanks everyone - Joseph is Joseph, pretty much  Meetings are about where he goes to school, etc.",Education,Positive
4,1573579063,Tue Apr 21 01:50:41 PDT 2009,NO_QUERY,Toby_boy,in school  But bitching about Kvickly !! Damn you humans !!,Education,Positive
4,1573580443,Tue Apr 21 01:51:06 PDT 2009,NO_QUERY,o0Chocopie0o,"http://twitpic.com/3pf3k - Me and a group of school girls outside Big Buddha in Nara, Japan  So Cute~",Education,Positive
4,1573581238,Tue Apr 21 01:51:19 PDT 2009,NO_QUERY,DivaTomboy,"@Debbas I respectively disagree.  The point had been gay marriage,  i.e. equal rights.  ",Child Rights,Positive
4,1573615725,Tue Apr 21 02:01:03 PDT 2009,NO_QUERY,TiernanG,@philwbass He was over for a few gigs at Charlie Wrights and came back to uk to play Boaters on the way back to the US. Truly awesome ,Child Rights,Positive
4,1573617405,Tue Apr 21 02:01:31 PDT 2009,NO_QUERY,Oradess,@melkettle Sounds so appealing as I listen to 2 crying children ,General Child Topic,Positive
4,1573631508,Tue Apr 21 02:05:34 PDT 2009,NO_QUERY,mynameisnotmaja,first school at 12 am!  I'm REALLY in my happy place right now. God bless that disease! (sorry teacher! *bigeye*),Education,Positive
4,1573633876,Tue Apr 21 02:06:13 PDT 2009,NO_QUERY,Twirrim,"@brittpols I have odd notions of fun, I admit  I'm shocked how much stats stuff I've forgotten since school.",Education,Positive
4,1573635454,Tue Apr 21 02:06:39 PDT 2009,NO_QUERY,Kaelahh,d[^&gt;^]b eh ma god..maths.....chemistry....science....english and health tests tomoz........ahh...cbff studying ill fail anyways ,Health,Positive
4,1573669273,Tue Apr 21 02:16:31 PDT 2009,NO_QUERY,thepartyscene,"I am going to bed, ho ho hopefully I'll be able to walk in dreamland. School tomorrow, then I'll come home and sleep/watch television... ",Education,Positive
4,1573683500,Tue Apr 21 02:20:51 PDT 2009,NO_QUERY,mathewtj,Mathew and Sadye are in school  Wow we sure do love it!!,Education,Positive
4,1573683977,Tue Apr 21 02:21:01 PDT 2009,NO_QUERY,somnambulantsn,About to try going to the gym to work out before school...I believe I've finally transitioned to full-on insane. ,Education,Positive
4,1573685882,Tue Apr 21 02:21:34 PDT 2009,NO_QUERY,noukvamp,"At school, and i'm already bored, next up making Pancakes! ",Education,Positive
4,1573699860,Tue Apr 21 02:25:52 PDT 2009,NO_QUERY,maikeru76,"@Luiz3 thanks, just thinking aloud, thriving under healthy pressure right now, fight or flight? I choose fight ",Health,Positive
4,1573702157,Tue Apr 21 02:26:34 PDT 2009,NO_QUERY,sammilou,Haha! On TV = Old school Radiohead ,Education,Positive
4,1573733417,Tue Apr 21 02:35:51 PDT 2009,NO_QUERY,rajaa77,at school  ! everyone is on face! mada mad mad ................,Education,Positive
4,1573734347,Tue Apr 21 02:36:08 PDT 2009,NO_QUERY,sqkyclean,Enjoying the peace and quiet before my children wake up for school ,Education,Positive
4,1573751144,Tue Apr 21 02:41:05 PDT 2009,NO_QUERY,bigenya,@ManuelViloria or their exercise and enjoyment of their rights therein ,Child Rights,Positive
4,1573752681,Tue Apr 21 02:41:30 PDT 2009,NO_QUERY,NPCmcfly,In health and social with katy ,Health,Positive
4,1573753363,Tue Apr 21 02:41:42 PDT 2009,NO_QUERY,loisheilig,"@mayschool Oh yes, I am ready 4 some nice hot coffee..cream &amp; sweet &amp; low please. ",Education,Positive
4,1573771273,Tue Apr 21 02:46:50 PDT 2009,NO_QUERY,Happymask261,"is at the library. Just finished school. Saw nightmares last night. First the end of the world, then earth quake. What's next? ",Education,Positive
4,1573784570,Tue Apr 21 02:50:41 PDT 2009,NO_QUERY,bellavioletta,@wolfenchild There hasn't been much in the way of tweeting from me lately either. I'm very happy to see you're back. ,General Child Topic,Positive
4,1573839030,Tue Apr 21 03:05:54 PDT 2009,NO_QUERY,Charmenia,"At school =/ Wan`t to go home, so I can play World of warcraft ",Education,Positive
4,1573842435,Tue Apr 21 03:06:49 PDT 2009,NO_QUERY,BryceNeil,"@sunshinehollyyy Bahahahaha, it's pretty obvious, EVERYONE is cooler than me, especially you Holly, you're too cool for school. ",Education,Positive
4,1573842689,Tue Apr 21 03:06:53 PDT 2009,NO_QUERY,BridgesBreezy,good morning going to school ,Education,Positive
4,1573858411,Tue Apr 21 03:11:22 PDT 2009,NO_QUERY,LiLMissGigle,I gotta go to school..naah.i dont wanna.crap..have a great day people! ,Education,Positive
4,1573858774,Tue Apr 21 03:11:28 PDT 2009,NO_QUERY,bakees,blah. getting ready. school all day. lets hope it gets better out before last block. whoot gym ,Education,Positive
4,1573876129,Tue Apr 21 03:16:19 PDT 2009,NO_QUERY,camilzzo,@dizzybunny cant say that im a big fan of school issues ,Education,Positive
4,1573876752,Tue Apr 21 03:16:30 PDT 2009,NO_QUERY,Killax3,at school in the computer room. finally i can twitter today  i feel so empty without twitter  no i'm not addicted... D,Education,Positive
4,1573876777,Tue Apr 21 03:16:30 PDT 2009,NO_QUERY,DRhodes21,"getting ready for schoolll, bio then prom dress shopping. WHO WANTS TO GO WITH ?! ",Education,Positive
4,1573894885,Tue Apr 21 03:21:44 PDT 2009,NO_QUERY,aliefaulkner,"at school. missed 20 mins of class, cause the fire alarm went off LOL ",Education,Positive
4,1573895081,Tue Apr 21 03:21:46 PDT 2009,NO_QUERY,KizzleSexiPants,"I just woke up.  I'm doing my hair, eating cereal, getting ready and then going to school.  Only 3 days until the best night of my life. ",Education,Positive
4,1573912177,Tue Apr 21 03:26:32 PDT 2009,NO_QUERY,antjeh,"Been indulging at the Turkish greengrocers. This week we'll be eating very yummy (and healthy) feed, me thinks ",Health,Positive
4,1573913341,Tue Apr 21 03:26:51 PDT 2009,NO_QUERY,adamlindsay,@copperlegend Well if you have ever seen &quot;Leonard Part 6&quot; you would know that something healthy like a granola bar can be deadly. ,Health,Positive
4,1573913767,Tue Apr 21 03:26:58 PDT 2009,NO_QUERY,danawb,i love staying up until 1:00am on a school night to talk to the most amazing person in the world ,Education,Positive
4,1573930474,Tue Apr 21 03:31:28 PDT 2009,NO_QUERY,Sir_Almo,@EducationInfo hahaha what kind of info??  ,Education,Positive
4,1573931915,Tue Apr 21 03:31:51 PDT 2009,NO_QUERY,ranousha,Hi ! I'm home  getting ready for school in 2hs for 2hs ,Education,Positive
4,1573932451,Tue Apr 21 03:32:00 PDT 2009,NO_QUERY,carriefath,"Getting Sean ready for school, seeing Jacki off to school and the hubby off to Atlanta...What a busy morning.  Then the office meeting! ",Education,Positive
4,1573949179,Tue Apr 21 03:36:36 PDT 2009,NO_QUERY,McKenneyOnABoat,I happen to love school idk y everyones saying they hate it ,Education,Positive
4,1573950836,Tue Apr 21 03:37:03 PDT 2009,NO_QUERY,lilcoleybby,Just finished the MAC photoshoot  . Now off to school,Education,Positive
4,1573966331,Tue Apr 21 03:41:17 PDT 2009,NO_QUERY,xotheatergeek93,"thats wierd.... oh well, off to school.. my neck still hurts i should get it checked out soon. oh well follow me? ",Education,Positive
4,1573966619,Tue Apr 21 03:41:22 PDT 2009,NO_QUERY,torishearon,"just woke up, gotta go to school, then i have track and rehersal untill 5 today , ",Education,Positive
4,1573966943,Tue Apr 21 03:41:27 PDT 2009,NO_QUERY,Cally38,"going to have a quick coffee b4 my luxnchtime stint at school... hopefully the kids will play nice, the sun is out! ",Education,Positive
4,1573984970,Tue Apr 21 03:46:11 PDT 2009,NO_QUERY,itsashlley,"School time. WofO rehearsal after school, again. Dress day  Rebekah better have worn hers. ",Education,Positive
4,1574006946,Tue Apr 21 03:51:54 PDT 2009,NO_QUERY,TiannaHarris,sickkkk in bed..catching up on my monday shows..i guess its better than school (the in bed part) but i miss my peeps  ,Education,Positive
4,1574024135,Tue Apr 21 03:56:19 PDT 2009,NO_QUERY,dynamicshock,"Getting ready for school... click my ads, everyone!  Tell me, and I'll click yours back! 8D",Education,Positive
4,1574024350,Tue Apr 21 03:56:22 PDT 2009,NO_QUERY,xomarisa091,going to school &amp; hopefully wont break out in hives today. Getting back to dance tonight ,Education,Positive
4,1574026853,Tue Apr 21 03:57:01 PDT 2009,NO_QUERY,Superneej,"Off to school, projectpresentation ^^ drop by the kpn on the way, see if they've fixed my phone yet ",Education,Positive
